Year,CA,ODS,Indicador,Descripción,Value
2017,GALICIA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,79.79210171
2018,GALICIA,Educación de calidad,4.5.1.3,Índices de paridad (entre zonas rurales y urbanas) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,79.208852198
2016,GALICIA,Educación de calidad,4.5.1.4,Índices de paridad (entre cuartil de riqueza superior e inferior) de la población. entre 18 y 64 años de edad. que han realizado actividades educativas en los últimos 12 meses,59.651628062
2010,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,111.011228231
2011,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,113.125823769
2012,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,112.616822717
2013,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,111.661133333
2014,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,105.379439901
2015,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,106.416155428
2016,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,111.401190311
2017,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,109.306531867
2018,GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,108.85206919
2016,GALICIA,Educación de calidad,4.5.1.6,Índices de paridad (personas con limitaciones por problemas de salud pero no graves y personas nada limitadas) de la población. entre 18 y 64 años de edad. que han realizado actividades educativas en los últimos 12 meses ,81.526878353
2010,GALICIA,Igualdad de género,5.4.1.1,Tiempo dedicado al hogar y familia en un día promedio,186.869046136
2010,GALICIA,Igualdad de género,5.4.1.2,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,255.320479749
2010,GALICIA,Igualdad de género,5.4.1.3,Tiempo dedicado al hogar y familia en un día promedio. Hombres,112.538045046
2011,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,31.077917927
2012,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,26.748495095
2013,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,29.792153396
2014,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,32.744154827
2015,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,31.589556844
2016,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,27.747707434
2017,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,30.196998091
2018,GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,31.289869775
2011,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,28.377881257
2012,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,25.432346955
2013,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,29.441790688
2014,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,31.545536802
2015,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,30.222996475
2016,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,29.488755515
2017,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,31.516642436
2018,GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,30.894425681
2010,GALICIA,Igualdad de género,5.a.1a.1,Porcentaje de titulares de explotaciones agrícolas. respecto al total de trabajadores en la agricultura,47.907783656
2014,GALICIA,Igualdad de género,5.a.1a.1,Porcentaje de titulares de explotaciones agrícolas. respecto al total de trabajadores en la agricultura,50.110345762
2017,GALICIA,Igualdad de género,5.a.1a.1,Porcentaje de titulares de explotaciones agrícolas. respecto al total de trabajadores en la agricultura,51.277118015
2010,GALICIA,Igualdad de género,5.a.1a.2,Porcentaje de hombres titulares de explotaciones agrícolas. respecto al total de hombres trabajadores en la agricultura,41.126335951
2014,GALICIA,Igualdad de género,5.a.1a.2,Porcentaje de hombres titulares de explotaciones agrícolas. respecto al total de hombres trabajadores en la agricultura,41.6442393
2017,GALICIA,Igualdad de género,5.a.1a.2,Porcentaje de hombres titulares de explotaciones agrícolas. respecto al total de hombres trabajadores en la agricultura,44.282584825
2010,GALICIA,Igualdad de género,5.a.1a.3,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de mujeres trabajadoras en la agricultura,55.836171143
2014,GALICIA,Igualdad de género,5.a.1a.3,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de mujeres trabajadoras en la agricultura,59.456070356
2017,GALICIA,Igualdad de género,5.a.1a.3,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de mujeres trabajadoras en la agricultura,58.958385114
2010,GALICIA,Igualdad de género,5.a.1b.1,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de titulares de explotaciones agrícolas,53.730905567
2014,GALICIA,Igualdad de género,5.a.1b.1,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de titulares de explotaciones agrícolas,56.395436277
2017,GALICIA,Igualdad de género,5.a.1b.1,Porcentaje de mujeres titulares de explotaciones agrícolas. respecto al total de titulares de explotaciones agrícolas,54.799792454
2010,GALICIA,Igualdad de género,5.a.1b.2,Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad. respecto al total de titulares de explotaciones agrícolas en propiedad,53.867197593
2014,GALICIA,Igualdad de género,5.a.1b.2,Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad. respecto al total de titulares de explotaciones agrícolas en propiedad,56.831346843
2017,GALICIA,Igualdad de género,5.a.1b.2,Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad. respecto al total de titulares de explotaciones agrícolas en propiedad,56.549335537
2010,GALICIA,Igualdad de género,5.a.1b.3,Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento. respecto al total de titulares de explotaciones agrícolas en arrendamiento,54.228058937
2014,GALICIA,Igualdad de género,5.a.1b.3,Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento. respecto al total de titulares de explotaciones agrícolas en arrendamiento,56.219447633
2017,GALICIA,Igualdad de género,5.a.1b.3,Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento. respecto al total de titulares de explotaciones agrícolas en arrendamiento,45.777328508
2010,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"18933,000"
2011,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"47058,000"
2012,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"44238,000"
2013,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"14550,000"
2014,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"44450,000"
2015,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"45627,000"
2016,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"45261,000"
2017,GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,"23346,000"
2010,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,13.43
2011,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,13.32
2012,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,13.36
2013,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,13.61
2014,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,"44390,000"
2015,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,14.27
2016,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,14.42
2017,GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,14.65
2010,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,14.59035344
2011,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,16.558781574
2012,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,20.796777215
2013,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,22.324862656
2014,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,21.620733888
2015,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,18.652245852
2016,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,16.539896336
2017,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,15.005767462
2018,GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,12.383457298
2010,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,16.188182075
2011,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,18.06332567
2012,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,20.230066742
2013,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,21.726903778
2014,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,21.690958137
2015,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,20.037247672
2016,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,17.823149107
2017,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,16.387443328
2018,GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,14.359071605
2010,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,13.807557901
2011,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,13.226288592
2012,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,15.368697233
2013,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,15.633868363
2014,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,14.340419054
2015,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,12.689356329
2016,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,12.393181398
2017,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,10.931454354
2018,GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios. no están empleados ni reciben capacitación,9.290549987
2017,GALICIA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,20.133955689
2018,GALICIA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,9.273370142
2016,GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,5.514979217
2017,GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,6.373196785
2018,GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,6.743337766
2010,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.252994127
2011,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.72578944
2012,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.247514455
2013,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,13.895890237
2014,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.127188698
2015,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.236163991
2016,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.149466683
2017,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.689773782
2018,GALICIA,Industria. tinnovación e infraestructura,9.2.2.1,,14.321200687
2010,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.394772206
2011,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.431840919
2012,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.500107075
2013,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.448734411
2014,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.443034724
2015,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.457110193
2016,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.420447279
2017,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.442958725
2018,GALICIA,Industria. tinnovación e infraestructura,9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,0.426377385
2010,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.735157271
2011,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.699207761
2012,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.715664927
2013,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.684066952
2014,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.663660581
2015,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.632811174
2016,GALICIA,Industria. tinnovación e infraestructura,9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,0.609534449
