CA;ODS;Indicador;Descripción;Año;Valor
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2014;39,1290687
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2015;30,87416584
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2016;31,20717573
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2017;26,99574338
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2018;24,47725074
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.1;Tiempo dedicado al hogar y familia en un día promedio. Mujeres;2019;26,91739864
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2011;28,08254691
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2012;28,97674728
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2013;27,69113717
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2014;39,43197234
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2015;34,02091994
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2016;39,36278049
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2017;32,53674171
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2018;27,36549259
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.5.2.2;Tiempo dedicado al hogar y familia en un día promedio. Hombres;2019;31,17768224
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.1;Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura;2010;42,18
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.1;Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura;2014;48,63
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.1;Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura;2017;49,78
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.2;Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura;2010;46,3
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.2;Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura;2014;47,25
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.2;Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura;2017;47,75
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.3;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura;2010;32,72
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.3;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura;2014;53,16
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1a.3;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura;2017;57,12
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.1;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas;2010;23,57
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.1;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas;2014;25,54
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.1;Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas;2017;24,86
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.2;Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad;2010;25,78
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.2;Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad;2014;27,19
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.2;Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad;2017;26,75
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.3;Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento;2010;18,52
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.3;Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento;2014;21,77
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.a.1b.3;Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento;2017;19,76
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2010;92,71
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2011;92,99
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2012;93,23
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2013;93,41
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2014;94,04
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2015;94,12
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2017;97,81
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.1;;2019;99,08
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2010;93,1
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2011;92,36
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2012;92,78
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2013;92,07
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2014;94,03
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2015;93,45
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2017;98
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.2;;2019;99,29
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2010;92,34
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2011;93,59
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2012;93,67
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2013;94,72
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2014;94,05
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2015;94,79
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2017;97,62
NAVARRA, COMUNIDAD FORAL DE;Igualdad de género;5.b.1.3;;2019;98,88
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2010;13,6
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2011;13,64
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2012;13,56
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2013;13,73
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2014;14,2
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2015;14,8
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2016;14,91
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.2;Ingreso medio por hora de mujeres;2017;15,4
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2010;17,06
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2011;17,39
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2012;17,53
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2013;17,58
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2014;17,68
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2015;18,05
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2016;18,35
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.1.3;Ingreso medio por hora de hombres;2017;18,61
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2010;11,50371412
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2011;12,57174226
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2012;16,68347958
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2013;17,16923746
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2014;15,48291923
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2015;12,68230405
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2016;10,9210413
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2017;7,735606719
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2018;9,075983777
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.2;Tasa de desempleo de hombres;2019;7,387356079
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2010;12,39685738
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2011;13,49016296
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2012;15,53149751
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2013;18,86432906
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2014;15,98916164
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2015;15,16137394
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2016;14,26145539
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2017;13,15095788
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2018;11,08836858
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.5.2.3;Tasa de desempleo de mujeres;2019;9,214656195
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2010;10,53320703
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2011;7,441452147
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2012;9,563673208
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2013;12,40177754
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2014;12,62241334
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2015;10,41028695
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2016;11,25374635
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2017;10,7352788
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2018;8,656327561
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.6.1.1;Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación;2019;8,481269084
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.9.1.1;Tasa de crecimiento del PIB generado por el turismo;2017;7,160213178
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.9.1.1;Tasa de crecimiento del PIB generado por el turismo;2018;5,152964894
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.9.1.2;PIB generado por el turismo en proporción al PIB total;2016;4,686550331
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.9.1.2;PIB generado por el turismo en proporción al PIB total;2017;4,814774771
NAVARRA, COMUNIDAD FORAL DE;Trabajo decente y crecimiento económico;8.9.1.2;PIB generado por el turismo en proporción al PIB total;2018;4,881177619
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2010;24,09260649
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2011;24,01950611
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2012;24,35447254
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2013;24,57340603
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2014;24,03897573
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2015;22,96662479
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2016;23,3550024
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2017;25,27616839
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2018;25,12327122
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.2.2.1;;2019;24,2777849
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2010;0,354154849
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2011;0,294656272
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2012;0,280054633
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2013;0,265650784
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2014;0,25513837
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2015;0,269321598
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2016;0,273099635
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2017;0,271207245
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.1;Emisiones de CO2 de las unidades residentes por PIB;2018;0,258838527
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2010;0,498201779
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2011;0,473549917
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2012;0,478059202
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2013;0,41964301
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2014;0,369639647
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2015;0,398413927
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2016;0,407735942
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2017;0,386443008
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.4.1.2;Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera;2018;0,394728792
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.5.1.1;Gastos en investigación y desarrollo en proporción al PIB;2010;2,03
NAVARRA, COMUNIDAD FORAL DE;Industria, tinnovación e infraestructura;9.5.1.1;Gastos en investigación y desarrollo en proporción al PIB;2011;2,14
