"CA","ODS","Indicador","Descripción","Año","Valor"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2016,"30,912853813"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2017,"33,606747794"
"PAÍS VASCO","Salud y bienestar","3.4.1.2","Tasa de mortalidad atribuida a las enfermedades respiratorias crónicas",2018,"30,62860052"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2010,"23,245290078"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2010,"23,854083009"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2011,"22,069435389"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2011,"22,040469976"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2012,"21,74327885"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2012,"21,786292523"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2013,"23,216177622"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2013,"23,162690788"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2014,"20,181644033"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2014,"20,064020793"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2015,"22,33024162"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2015,"22,231959892"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2016,"19,629587377"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2016,"19,458537445"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2017,"17,485050052"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2017,"17,400215046"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2018,"20,48552065"
"PAÍS VASCO","Salud y bienestar","3.4.1.3","Tasa de mortalidad atribuida a la diabetes",2018,"20,510632336"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2010,"266,05999669"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2010,"267,50650231"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2011,"278,203090087"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2011,"279,087451075"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2012,"272,43319217"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2012,"272,44332124"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2013,"271,977785877"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2013,"272,559767838"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2014,"283,887486862"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2014,"284,944493552"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2015,"283,952299328"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2015,"285,161346398"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2016,"281,573777068"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2016,"282,758432755"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2017,"282,351774501"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2017,"283,774519438"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2018,"281,654933334"
"PAÍS VASCO","Salud y bienestar","3.4.1.4","Tasa de mortalidad atribuida al cáncer",2018,"283,114498869"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2010,"5,776935996"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2010,"6,032596282"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2011,"7,87540018"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2011,"7,897835075"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2012,"8,255858219"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2012,"8,256941335"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2013,"8,180474127"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2013,"8,337555852"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2014,"8,559421714"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2014,"8,589898833"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2015,"7,686826712"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2015,"7,767040563"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2016,"8,26752033"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2016,"8,2802287"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2017,"8,309865233"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2017,"8,3965148"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2018,"7,462573819"
"PAÍS VASCO","Salud y bienestar","3.4.2.1","Tasa de mortalidad por suicidio",2018,"7,503685092"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2010,"3,759593267"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2010,"4,05243109"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2011,"3,388253566"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2011,"3,673411663"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2012,"3,669751705"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2012,"3,990331473"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2013,"3,546916026"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2013,"3,676617585"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2014,"2,30911259"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2014,"2,62304859"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2015,"3,421196439"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2015,"3,452167685"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2016,"3,741168418"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2016,"3,772104186"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2017,"3,12193832"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2017,"3,137159376"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2018,"2,716057794"
"PAÍS VASCO","Salud y bienestar","3.6.1.1","Tasa de mortalidad por lesiones debidas a accidentes de tráfico",2018,"2,838525011"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2010,"0,070070538"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2010,"0,070623131"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2011,"0,022808658"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2011,"0,04619151"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2012,"0,134033285"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2012,"0,135470761"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2013,"0,065368022"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2013,"0,087628979"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2014,"0,042361214"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2014,"0,042809135"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2015,"0,041238814"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2015,"0,041786804"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2016,"0,040167095"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2016,"0,040681827"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2017,"0,058679707"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2017,"0,059889803"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2018,"0,057377833"
"PAÍS VASCO","Salud y bienestar","3.7.2.1","Tasa de fecundidad de las adolescentes (entre 10 y 14 años) por cada 1.000 mujeres de ese grupo de edad",2018,"0,058694631"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2010,"6,368501344"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2010,"6,466411264"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2011,"5,816630717"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2011,"6,019545244"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2012,"5,934861279"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2012,"5,965751274"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2013,"5,672667836"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2013,"5,752382786"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2014,"5,694625697"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2014,"5,752704718"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2015,"4,955401388"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2015,"5,084471562"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2016,"4,816739851"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2016,"4,851947581"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2017,"4,388263034"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2017,"4,534495344"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2018,"3,624028149"
"PAÍS VASCO","Salud y bienestar","3.7.2.2","Tasa de fecundidad de las adolescentes (entre 15 y 19 años) por cada 1.000 mujeres de ese grupo de edad",2018,"3,695238909"
"PAÍS VASCO","Salud y bienestar","3.8.1.1",,2015,0
"PAÍS VASCO","Salud y bienestar","3.8.1.1",,2016,"0,0822"
"PAÍS VASCO","Salud y bienestar","3.8.1.1",,2017,0
"PAÍS VASCO","Salud y bienestar","3.8.1.1",,2018,"1,2056"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2010,"1,335460246"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2011,"1,285694082"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2012,"1,192512854"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2013,"1,654477913"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2014,"1,794717456"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2015,"1,611011586"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2016,"1,794049552"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2017,"1,974166879"
"PAÍS VASCO","Salud y bienestar","3.9.3.1","Tasa de mortalidad atribuida a intoxicaciones involuntarias",2018,"1,419262505"
"PAÍS VASCO","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2011,"23,307877531"
"PAÍS VASCO","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2012,"23,307877531"
"PAÍS VASCO","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2014,"22,746282757"
"PAÍS VASCO","Salud y bienestar","3.a.1.1","Porcentaje de fumadores diarios. Población de 15 y más años.",2017,"19,797945665"
"PAÍS VASCO","Salud y bienestar","3.c.1.1",,2010,"54,119444798"
"PAÍS VASCO","Salud y bienestar","3.c.1.1",,2011,"55,504289842"
"PAÍS VASCO","Salud y bienestar","3.c.1.1",,2012,"57,11973233"
"PAÍS VASCO","Salud y bienestar","3.c.1.1",,2013,"58,403463325"
