CA,ODS,Indicador,Descripción,Year,Value
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2013,111.66
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2014,105.38
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2015,106.42
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2016,111.40
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2017,109.31
GALICIA,Educación de calidad,4.5.1.5,Índices de paridad (entre mujeres y hombres) de la población de 15 a 64 años que estudian formación académica o capacitación en las cuatro últimas semanas,2018,108.85
GALICIA,Educación de calidad,4.5.1.6,"Índices de paridad (personas con limitaciones por problemas de salud pero no graves y personas nada limitadas) de la población, entre 18 y 64 años de edad, que han realizado actividades educativas en los últimos 12 meses ",2016,81.53
GALICIA,Igualdad de género,5.4.1.1,Tiempo dedicado al hogar y familia en un día promedio,2010,186.87
GALICIA,Igualdad de género,5.4.1.2,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2010,255.32
GALICIA,Igualdad de género,5.4.1.3,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2010,112.54
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2011,31.08
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2012,26.75
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2013,29.79
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2014,32.74
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2015,31.59
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2016,27.75
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2017,30.20
GALICIA,Igualdad de género,5.5.2.1,Tiempo dedicado al hogar y familia en un día promedio. Mujeres,2018,31.29
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2011,28.38
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2012,25.43
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2013,29.44
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2014,31.55
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2015,30.22
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2016,29.49
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2017,31.52
GALICIA,Igualdad de género,5.5.2.2,Tiempo dedicado al hogar y familia en un día promedio. Hombres,2018,30.89
GALICIA,Igualdad de género,5.a.1a.1,"Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura",2010,47.91
GALICIA,Igualdad de género,5.a.1a.1,"Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura",2014,50.11
GALICIA,Igualdad de género,5.a.1a.1,"Porcentaje de titulares de explotaciones agrícolas, respecto al total de trabajadores en la agricultura",2017,51.28
GALICIA,Igualdad de género,5.a.1a.2,"Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura",2010,41.13
GALICIA,Igualdad de género,5.a.1a.2,"Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura",2014,41.64
GALICIA,Igualdad de género,5.a.1a.2,"Porcentaje de hombres titulares de explotaciones agrícolas, respecto al total de hombres trabajadores en la agricultura",2017,44.28
GALICIA,Igualdad de género,5.a.1a.3,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura",2010,55.84
GALICIA,Igualdad de género,5.a.1a.3,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura",2014,59.46
GALICIA,Igualdad de género,5.a.1a.3,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de mujeres trabajadoras en la agricultura",2017,58.96
GALICIA,Igualdad de género,5.a.1b.1,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas",2010,53.73
GALICIA,Igualdad de género,5.a.1b.1,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas",2014,56.40
GALICIA,Igualdad de género,5.a.1b.1,"Porcentaje de mujeres titulares de explotaciones agrícolas, respecto al total de titulares de explotaciones agrícolas",2017,54.80
GALICIA,Igualdad de género,5.a.1b.2,"Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad",2010,53.87
GALICIA,Igualdad de género,5.a.1b.2,"Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad",2014,56.83
GALICIA,Igualdad de género,5.a.1b.2,"Porcentaje de mujeres titulares de explotaciones agrícolas en propiedad, respecto al total de titulares de explotaciones agrícolas en propiedad",2017,56.55
GALICIA,Igualdad de género,5.a.1b.3,"Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento",2010,54.23
GALICIA,Igualdad de género,5.a.1b.3,"Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento",2014,56.22
GALICIA,Igualdad de género,5.a.1b.3,"Porcentaje de mujeres titulares de explotaciones agrícolas en arrendamiento, respecto al total de titulares de explotaciones agrícolas en arrendamiento",2017,45.78
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2010,11.51
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2011,11.28
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2012,11.02
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2013,11.39
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2014,11.90
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2015,12.24
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2016,12.23
GALICIA,Trabajo decente y crecimiento económico,8.5.1.2,Ingreso medio por hora de mujeres,2017,12.63
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2010,13.43
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2011,13.32
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2012,13.36
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2013,13.61
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2014,13.70
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2015,14.27
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2016,14.42
GALICIA,Trabajo decente y crecimiento económico,8.5.1.3,Ingreso medio por hora de hombres,2017,14.65
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2010,14.59
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2011,16.56
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2012,20.80
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2013,22.32
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2014,21.62
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2015,18.65
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2016,16.54
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2017,15.01
GALICIA,Trabajo decente y crecimiento económico,8.5.2.2,Tasa de desempleo de hombres,2018,12.38
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2010,16.19
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2011,18.06
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2012,20.23
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2013,21.73
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2014,21.69
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2015,20.04
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2016,17.82
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2017,16.39
GALICIA,Trabajo decente y crecimiento económico,8.5.2.3,Tasa de desempleo de mujeres,2018,14.36
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2010,13.81
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2011,13.23
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2012,15.37
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2013,15.63
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2014,14.34
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2015,12.69
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2016,12.39
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2017,10.93
GALICIA,Trabajo decente y crecimiento económico,8.6.1.1,"Proporción de jóvenes (entre 15 y 24 años) que no cursan estudios, no están empleados ni reciben capacitación",2018,9.29
GALICIA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,2017,20.13
GALICIA,Trabajo decente y crecimiento económico,8.9.1.1,Tasa de crecimiento del PIB generado por el turismo,2018,9.27
GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,2016,5.51
GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,2017,6.37
GALICIA,Trabajo decente y crecimiento económico,8.9.1.2,PIB generado por el turismo en proporción al PIB total,2018,6.74
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2010,14.25
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2011,14.73
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2012,14.25
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2013,13.90
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2014,14.13
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2015,14.24
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2016,14.15
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2017,14.69
GALICIA,"Industria, tinnovación e infraestructura",9.2.2.1,,2018,14.32
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2010,0.39
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2011,0.43
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2012,0.50
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2013,0.45
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2014,0.44
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2015,0.46
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2016,0.42
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2017,0.44
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.1,Emisiones de CO2 de las unidades residentes por PIB,2018,0.43
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2010,0.74
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2011,0.70
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2012,0.72
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2013,0.68
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2014,0.66
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2015,0.63
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2016,0.61
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2017,0.60
GALICIA,"Industria, tinnovación e infraestructura",9.4.1.2,Emisiones de CO2 de las unidades residentes por unidad de valor añadido. Industria Manufacturera,2018,0.58
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2010,0.93
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2010,0.94
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2011,0.94
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2011,0.95
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2012,0.90
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2012,0.91
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2013,0.87
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2013,0.88
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2014,0.88
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2014,0.89
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2015,0.88
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2015,0.89
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2016,0.86
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2016,0.88
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2017,0.94
GALICIA,"Industria, tinnovación e infraestructura",9.5.1.1,Gastos en investigación y desarrollo en proporción al PIB,2017,0.96
